DateTime,Waterford,Galway,Donegal,Tipperary,Cork,Limerick,Longford,Roscommon,Kerry,Wexford,Clare,Kilkenny,Mayo,Cavan,Kildare,Meath,Westmeath,Wicklow,Laois,Sligo,Dublin,Offaly,Louth,Carlow,Leitrim,Monaghan
2017-11-25 01:02:36,98,93,100,87,100,94,100,100,86,97,86,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:03:50,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:05:01,98,93,100,87,100,94,100,100,86,97,86,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:06:14,98,93,100,87,100,94,100,100,86,97,86,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:07:30,98,93,100,87,100,94,100,100,86,97,86,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:08:44,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:10:06,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:11:20,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:12:34,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:13:45,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:14:56,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:16:10,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:17:23,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:18:42,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:19:57,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:21:09,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:22:22,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:23:33,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:24:44,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:25:54,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:27:06,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:28:18,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:29:32,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:30:56,98,93,100,87,100,94,100,100,93,97,93,84,99,100,97,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:32:13,100,93,100,87,100,90,96,100,93,100,93,87,98,97,100,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:33:25,100,93,100,87,100,90,96,100,93,100,93,87,98,97,100,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:34:39,100,93,100,87,100,90,96,100,93,100,93,87,98,97,100,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:35:56,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,84,100,100,92,100,97,100,100
